Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU_score,GPU_score,Final Price
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8279U,Intel Iris Plus Graphics 655,8,512,SSD,13.3,0,7505.0,1719.0,16953750.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-1038NG7,Intel Iris Plus Graphics G7,16,1000,SSD,13.3,0,8838.0,2300.0,24606945.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-1038NG7,Intel Iris Plus Graphics G7,16,1000,SSD,13.3,0,8838.0,2300.0,24606945.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-1038NG7,Intel Iris Plus Graphics G7,16,512,SSD,13.3,0,8838.0,2300.0,21445875.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,256,SSD,13.3,0,7443.0,1749.0,13470600.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,256,SSD,13.3,0,7443.0,1749.0,19057665.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,512,SSD,13.3,0,7443.0,1749.0,17545110.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,512,SSD,13.3,0,7443.0,1749.0,21445875.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i7-8750H,Intel UHD Graphics 630,16,256,SSD,15.4,0,9837.0,1236.0,18451125.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i9-8950HK,Radeon RX 560X,16,512,SSD,15.4,0,10387.0,3168.0,23275725.0
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i9-8950HK,Radeon RX 560X,16,512,SSD,15.4,0,10387.0,3168.0,23275725.0
Refurbished,Apple MacBook Pro Touch Bar,Apple,MacBook Pro,Intel Core i7-1068NG7,Intel Iris Plus Graphics G7,16,1000,SSD,13.3,0,9315.0,2300.0,26936250.0
Refurbished,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,13.6,0,15648.0,6300.0,25063500.0
Refurbished,Apple Macbook Pro Intel Core i9/32GB,Apple,MacBook Pro,Intel Core i9-9980HK,Radeon Pro 5500M,32,2000,SSD,16.0,0,14012.0,6723.0,44738100.0
Refurbished,Asus Chromebook 14 C424MA-EB0088,Asus,Chromebook,Intel Celeron N4020,Intel UHD Graphics 600,8,64,eMMC,14.0,0,1546.0,317.0,6583500.0
Refurbished,Asus E510MA-BQ509TS,Asus,E510,Intel Celeron N4020,Intel UHD Graphics 600,4,128,eMMC,15.6,0,1546.0,317.0,4933500.0
Refurbished,Asus ExpertBook B1 B1500CEAE-EJ0609T,Asus,ExpertBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,1000,SSD,15.6,0,9564.0,2657.0,11533500.0
Refurbished,Asus ExpertBook L1500CDA-EJ0480R,Asus,ExpertBook,AMD Ryzen 3 3250U,AMD Radeon Vega 3 Graphics,8,256,SSD,15.6,0,3748.0,889.0,7738500.0
Refurbished,Asus F415JA-EK395,Asus,F415,Intel Core i5-1035G1,Intel UHD Graphics,8,512,SSD,14.0,0,7233.0,1495.0,6653295.0
Refurbished,Asus F515JA-BQ1126T,Asus,F515,Intel Core i7-1065G7,Intel Iris Plus Graphics G7,8,512,SSD,15.6,0,8205.0,2300.0,11533500.0
Refurbished,Asus P1411CJA-BV377R,Asus,P1411,Intel Core i5-1035G1,Intel UHD Graphics,8,256,SSD,14.0,0,7233.0,1495.0,9058500.0
Refurbished,Asus ROG Flow X13 GV301QH-K5254T,Asus,ROG,AMD Ryzen 9 5980HS,RTX 3080,32,1000,SSD,13.4,1,20443.0,25128.0,34633500.0
Refurbished,Asus ROG G513QM-HF026,Asus,ROG,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856.0,16840.0,16843860.0
Refurbished,Asus ROG G513QM-HF246,Asus,ROG,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856.0,16840.0,19530720.0
Refurbished,Asus ROG G513QM-HF326,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3060,16,1000,SSD,15.6,0,22369.0,16840.0,21433500.0
Refurbished,Asus ROG Strix G15 G512LW-HN038,Asus,ROG,Intel Core i7-10750H,RTX 2070,16,512,SSD,15.6,0,11662.0,16101.0,18254610.0
Refurbished,Asus ROG Strix SCAR 15 G533QS-HF009T,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3080,32,1000,SSD,15.6,0,22369.0,25128.0,34176285.0
Refurbished,Asus ROG Strix SCAR 17 G733QR-K4008T,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3070,32,1000,SSD,17.3,0,22369.0,22238.0,31872060.0
Refurbished,Asus ROG Zephyrus G14 GA401II-HE004,Asus,ROG,AMD Ryzen 7 4800HS,GTX 1650,16,1000,SSD,14.0,0,18128.0,7878.0,12734535.0
Refurbished,Asus ROG Zephyrus G14 GA401II-HE004T,Asus,ROG,AMD Ryzen 7 4800HS,GTX 1650,16,1000,SSD,14.0,0,18128.0,7878.0,14059485.0
Refurbished,Asus ROG Zephyrus G14 GA401IU-HA134T,Asus,ROG,AMD Ryzen 9 4900HS,GTX 1660,16,1000,SSD,14.0,0,18880.0,11659.0,23083500.0
Refurbished,Asus ROG Zephyrus G14 GA402RK-L8150W,Asus,ROG,AMD Ryzen 9 6900HS,RX 6800S,32,1000,SSD,14.0,0,23237.0,15816.0,46183500.0
Refurbished,Asus ROG Zephyrus S17 GX701LXS-HG032T,Asus,ROG,Intel Core i7-10875H,RTX 2080,32,1000,SSD,17.3,0,14676.0,18750.0,29582685.0
Refurbished,Asus ROG Zephyrus S17 GX703HS-KF015T,Asus,ROG,Intel Core i9-11900H,RTX 3080,32,3000,SSD,17.3,0,20244.0,25128.0,57733665.0
Refurbished,Asus Rog Strix G15 G512LU-HN161,Asus,ROG,Intel Core i7-10750H,GTX 1660,16,1000,SSD,15.6,0,11662.0,11659.0,14523135.0
Refurbished,Asus Rog Strix G15 G512LV-HN221,Asus,ROG,Intel Core i7-10870H,RTX 2060,16,1000,SSD,15.6,0,14215.0,14116.0,14127960.0
Refurbished,Asus Rog Strix G15 G513QR-HF010T,Asus,ROG,AMD Ryzen 7 5800H,RTX 3070,16,1000,SSD,15.6,0,20856.0,22238.0,24733500.0
Refurbished,Asus Rog Strix G15 G513QR-HF120,Asus,ROG,AMD Ryzen 7 5800H,RTX 3070,32,1000,SSD,15.6,0,20856.0,22238.0,23059410.0
Refurbished,Asus Rog Strix G17 G713QR-HG053,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3070,32,1000,SSD,17.3,0,22369.0,22238.0,32983500.0
Refurbished,Asus Rog Strix G531GT-BQ165,Asus,ROG,Intel Core i7-9750H,GTX 1650,16,512,SSD,15.6,0,10705.0,7878.0,13454760.0
Refurbished,Asus Rog Strix G731GW-EV178,Asus,ROG,Intel Core i7-9750H,RTX 2070,32,1000,SSD,17.3,0,10705.0,16101.0,24185535.0
Refurbished,Asus Rog Strix SCAR 17 G732LXS-HG066T,Asus,ROG,Intel Core i9-10980HK,RTX 2080,32,1000,SSD,17.3,0,15239.0,18750.0,29208960.0
Refurbished,Asus Rog Strix SCAR 17 G733QS-K4170T,Asus,ROG,AMD Ryzen 9 5900HX,RTX 3080,64,1000,SSD,17.3,0,22369.0,25128.0,47376285.0
Refurbished,Asus Rog Strix SCAR17 G732LXS-HG014T,Asus,ROG,Intel Core i7-10875H,RTX 2080,32,1000,SSD,17.3,0,14676.0,18750.0,25933710.0
Refurbished,Asus Rog Strix Scar17 G732LWS-HG053T,Asus,ROG,Intel Core i9-10980HK,RTX 2070,32,1000,SSD,17.3,0,15239.0,16101.0,30712110.0
Refurbished,Asus Rog Zephyrus G14 GA401IU-HE002,Asus,ROG,AMD Ryzen 7 4800HS,GTX 1660 Ti,16,1000,SSD,14.0,0,18128.0,12907.0,14100735.0
Refurbished,Asus Rog Zephyrus G15 GA502IV-HN024,Asus,ROG,AMD Ryzen 7 4800HS,RTX 2060,16,1000,SSD,15.6,0,18128.0,14116.0,18002985.0
Refurbished,Asus Rog Zephyrus M15 GU502LV-AZ057T,Asus,ROG,Intel Core i7-10750H,RTX 2060,16,512,SSD,15.6,0,11662.0,14116.0,17610285.0
Refurbished,Asus Rog Zephyrus M15 GU502LW-HN071T,Asus,ROG,Intel Core i7-10750H,RTX 2070,16,1000,SSD,15.6,0,11662.0,16101.0,20972985.0
Refurbished,Asus Rog Zephyrus S GX701GWR-H6063T,Asus,ROG,Intel Core i7-9750H,RTX 2070,16,512,SSD,17.3,0,10705.0,16101.0,27203385.0
Refurbished,Asus TUF Dash F15 FX516PM-HN023,Asus,TUF,Intel Core i7-11370H,RTX 3060,16,512,SSD,15.6,0,11646.0,16840.0,15556860.0
Refurbished,Asus TUF Dash F15 FX516PM-HN024,Asus,TUF,Intel Core i7-11370H,RTX 3060,16,1000,SSD,15.6,0,11646.0,16840.0,13701435.0
Refurbished,Asus TUF Gaming A15 FA506IV-HN337,Asus,TUF,AMD Ryzen 7 4800H,RTX 2060,16,1000,SSD,15.6,0,18279.0,14116.0,12499245.0
Refurbished,Asus TUF Gaming A15 FA506QM-HN005,Asus,TUF,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856.0,16840.0,19389810.0
Refurbished,Asus TUF Gaming A15 FA507RR-HN003,Asus,TUF,AMD Ryzen 7 6800H,RTX 3070,16,1000,SSD,15.6,0,23136.0,22238.0,32983500.0
Refurbished,Asus TUF Gaming A17 FA706QM-HX001,Asus,TUF,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,17.3,0,20856.0,16840.0,20958795.0
Refurbished,Asus TUF Gaming F15 FX506LH-BQ116,Asus,TUF,Intel Core i7-10870H,GTX 1650,16,1000,SSD,15.6,0,14215.0,7878.0,10761135.0
Refurbished,Asus TUF Gaming F15 FX506LH-HN129,Asus,TUF,Intel Core i7-10870H,GTX 1650,16,512,SSD,15.6,0,14215.0,7878.0,10000485.0
Refurbished,Asus TUF Gaming F15 FX506LH-HN129T,Asus,TUF,Intel Core i7-10870H,GTX 1650,16,512,SSD,15.6,0,14215.0,7878.0,13113210.0
Refurbished,Asus TUF Gaming FX505DV-AL014,Asus,TUF,AMD Ryzen 7 3750H,RTX 2060,16,512,SSD,15.6,0,8046.0,14116.0,12640485.0
Refurbished,Asus TUF Gaming FX505DV-AL116,Asus,TUF,AMD Ryzen 7 3750H,RTX 2060,16,1000,SSD,15.6,0,8046.0,14116.0,14085885.0
Refurbished,Asus Tuf Gaming A15 FA506II-BQ029,Asus,TUF,AMD Ryzen 7 4800H,GTX 1650,16,1000,SSD,15.6,0,18279.0,7878.0,10681935.0
Refurbished,Asus Tuf Gaming A15 FA506IU-HN278,Asus,TUF,AMD Ryzen 7 4800H,GTX 1660,16,1000,SSD,15.6,0,18279.0,11659.0,12963885.0
Refurbished,Asus VivoBook 14 M413DA-EB462,Asus,VivoBook,AMD Ryzen 7 3700U,AMD Radeon Vega 10 Graphics,8,512,SSD,14.0,0,7099.0,1544.0,8179710.0
Refurbished,Asus VivoBook 15 F515JA-EJ066,Asus,VivoBook,Intel Core i3-1005G1,Intel UHD Graphics,8,256,SSD,15.6,0,4864.0,1495.0,6003195.0
Refurbished,Asus VivoBook 15 OLED K513EA-L12437T,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,12,512,SSD,15.6,0,10011.0,2657.0,13183500.0
Refurbished,Asus VivoBook 15 X513EA-BQ003T,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,9074835.0
Refurbished,Asus VivoBook 15 X513EA-BQ004T,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,11533500.0
Refurbished,Asus VivoBook S14 S433EA-EB1149T,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,13183500.0
Refurbished,Asus VivoBook S15 S533EA-BN246T,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,13183500.0
Refurbished,Asus VivoBook S433EA-AM423T,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,14.0,0,9564.0,2657.0,11533500.0
Refurbished,Asus VivoBook S433EQ-EB048T,Asus,VivoBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,16483500.0
Refurbished,Asus ZenBook 14 UX425EA-BM020T,Asus,ZenBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,14008500.0
Refurbished,Asus ZenBook Flip S 13 UX371EA-HL259T,Asus,ZenBook,Intel Evo Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,13.3,1,10011.0,2657.0,18149835.0
Refurbished,Asus Zenbook 14 UM425IA-AM006T,Asus,ZenBook,AMD Ryzen 7 4700U,AMD Radeon Graphics,16,512,SSD,14.0,0,13232.0,2034.0,13183500.0
Refurbished,Asus Zenbook 14 UM431DA-AM011R AMD Ryzen R5 3500U,Asus,ZenBook,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,8,512,SSD,14.0,0,6868.0,1577.0,9430410.0
Refurbished,Asus Zenbook 14 UX425EA-HM165T,Asus,ZenBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,15675000.0
Refurbished,Asus Zenbook 14 UX425EA-KI359T,Asus,ZenBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,14008500.0
Refurbished,Dell Latitude 3400,Dell,Latitude,Intel Core i5-8265U,Intel UHD Graphics 620,8,256,SSD,14.0,0,5861.0,1042.0,9556800.0
Refurbished,Dell Latitude 5480,Dell,Latitude,Intel Core i5-7300U,Intel HD Graphics 620,8,256,SSD,14.0,0,3640.0,921.0,8068500.0
Refurbished,Dell Latitude 5490,Dell,Latitude,Intel Core i5-8250U,Intel UHD Graphics 620,8,256,SSD,14.0,0,5821.0,1042.0,8233500.0
Refurbished,Dell Latitude E5470,Dell,Latitude,Intel Core i5-6300U,Intel HD Graphics 520,8,240,SSD,14.0,0,3214.0,864.0,8233500.0
Refurbished,Dell Latitude E5550,Dell,Latitude,Intel Core i5-5300U,Intel HD Graphics 5500,8,128,SSD,15.6,0,2713.0,593.0,8068500.0
Refurbished,Dell Latitude E7470,Dell,Latitude,Intel Core i5-6300U,Intel HD Graphics 520,16,256,SSD,14.0,0,3214.0,864.0,8728500.0
Refurbished,Dell Latitude E7470,Dell,Latitude,Intel Core i5-6300U,Intel HD Graphics 520,8,256,SSD,14.0,0,3214.0,864.0,8563665.0
Refurbished,Dell Vostro 3515,Dell,Vostro,AMD Ryzen 5 3450U,AMD Radeon Vega 8 Graphics,8,256,SSD,15.6,0,6699.0,1577.0,10189410.0
Refurbished,Dell Vostro 5301,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,13.3,0,9564.0,2657.0,6942210.0
Refurbished,Dell Vostro 5301,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,13.3,0,9564.0,2657.0,8441235.0
Refurbished,Dell Vostro 5502,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,9073845.0
Refurbished,Dell XPS 13 9300,Dell,XPS,Intel Core i5-1035G1,Intel UHD Graphics,8,512,SSD,13.4,0,7233.0,1495.0,11533500.0
Refurbished,Dell XPS 7390,Dell,XPS,Intel Core i7-10510U,Intel UHD Graphics,16,512,SSD,13.3,0,6492.0,1495.0,17933520.0
Refurbished,Dynabook Toshiba Satellite Pro C50-G-10S,Dynabook Toshiba,Satellite Pro,Intel Core i7-10510U,Intel UHD Graphics,8,256,SSD,15.6,0,6492.0,1495.0,7055235.0
Refurbished,Dynabook Toshiba Satellite Pro C50-H-114,Dynabook Toshiba,Satellite Pro,Intel Core i7-1065G7,Intel Iris Plus Graphics G7,8,512,SSD,15.6,0,8205.0,2300.0,6723585.0
Refurbished,Dynabook Toshiba Tecra A40-J-17N,Dynabook Toshiba,Tecra,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9564.0,2657.0,14668500.0
Refurbished,Gigabyte A7 X1-CES1130SH,Gigabyte,A7,AMD Ryzen 9 5900HX,RTX 3070,16,512,SSD,17.3,0,22369.0,22238.0,21382185.0
Refurbished,Gigabyte AERO 15 OLED KC-8ES5130VP,Gigabyte,Aero,Intel Core i7-10870H,RTX 3060,16,512,SSD,15.6,0,14215.0,16840.0,22005885.0
Refurbished,Gigabyte AERO 15 OLED KD-72ES624SP,Gigabyte,Aero,Intel Core i7-11800H,RTX 3060,16,1000,SSD,15.6,0,20086.0,16840.0,19524120.0
Refurbished,Gigabyte AERO 15 OLED WB-8ES5130SD,Gigabyte,Aero,Intel Core i7-10875H,RTX 2070,16,512,SSD,15.6,0,14676.0,16101.0,18620910.0
Refurbished,Gigabyte AERO 15 OLED WB-9ES5150SP,Gigabyte,Aero,Intel Core i9-10980HK,RTX 2070,16,1000,SSD,15.6,0,15239.0,16101.0,21675060.0
Refurbished,Gigabyte AERO 15 OLED XA-7ES5130SD,Gigabyte,Aero,Intel Core i7-9750H,RTX 2070,16,512,SSD,15.6,0,10705.0,16101.0,18330510.0
Refurbished,Gigabyte AERO 15 OLED XD-73ES624SR,Gigabyte,Aero,Intel Core i7-11800H,RTX 3070,16,1000,SSD,15.6,0,20086.0,22238.0,31333500.0
Refurbished,Gigabyte AERO 15 OLED XD-73ES644SP,Gigabyte,Aero,Intel Core i7-11800H,RTX 3070,32,1000,SSD,15.6,0,20086.0,22238.0,25701885.0
Refurbished,Gigabyte AERO 15 XA-7ES2130SH,Gigabyte,Aero,Intel Core i7-9750H,RTX 2070,16,512,SSD,15.6,0,10705.0,16101.0,26485635.0
Refurbished,Gigabyte AERO 15 XB-7ES1130SH,Gigabyte,Aero,Intel Core i7-10750H,RTX 2070,16,512,SSD,15.6,0,11662.0,16101.0,20855835.0
Refurbished,Gigabyte AERO 16 YE5-94ES948HP,Gigabyte,Aero,Intel Core i9-12900HK,RTX 3080,32,2000,SSD,16.0,0,25890.0,25128.0,62683500.0
Refurbished,Gigabyte AERO 17 HDR WB-8ES4130SH,Gigabyte,Aero,Intel Core i7-10875H,RTX 2070,16,512,SSD,17.3,0,14676.0,16101.0,37254360.0
Refurbished,Gigabyte AORUS 15G KB-7ES1130MD,Gigabyte,Aorus,Intel Core i7-10750H,RTX 2060,16,512,SSD,15.6,0,11662.0,14116.0,13340085.0
Refurbished,Gigabyte AORUS 15G WB-8ES2130MD,Gigabyte,Aorus,Intel Core i7-10875H,RTX 2070,16,512,SSD,15.6,0,14676.0,16101.0,15941310.0
Refurbished,Gigabyte AORUS 15G XB-8ES2130MD,Gigabyte,Aorus,Intel Core i7-10875H,RTX 2070,16,512,SSD,15.6,0,14676.0,16101.0,17258010.0
Refurbished,Gigabyte AORUS 15P KB-7ES1130SD,Gigabyte,Aorus,Intel Core i7-10750,RTX 2060,16,512,SSD,15.6,0,11662.0,14116.0,15438885.0
Refurbished,Gigabyte AORUS 15P KC-8ES2130SH,Gigabyte,Aorus,Intel Core i7-10870H,RTX 3060,16,512,SSD,15.6,0,14215.0,16840.0,17213460.0
Refurbished,Gigabyte AORUS 15P KD-72ES224SH,Gigabyte,Aorus,Intel Core i7-11800H,RTX 3060,16,1000,SSD,15.6,0,20086.0,16840.0,26383500.0
Refurbished,Gigabyte AORUS 15P XC-8ES2430SH,Gigabyte,Aorus,Intel Core i7-10870H,RTX 3070,32,512,SSD,15.6,0,14215.0,22238.0,21465510.0
Refurbished,Gigabyte AORUS 15P XD,Gigabyte,Aorus,Intel Core i7-11800H,RTX 3070,16,1000,SSD,15.6,0,20086.0,22238.0,28033500.0
Refurbished,Gigabyte AORUS 15P XD-73ES324SH,Gigabyte,Aorus,Intel Core i7-11800H,RTX 3070,16,1000,SSD,15.6,0,20086.0,22238.0,21529035.0
Refurbished,Gigabyte AORUS 17 YE5-74ES544SH,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3080,32,1000,SSD,17.3,0,25766.0,25128.0,51133500.0
Refurbished,Gigabyte AORUS 17G XC-8ES6430RH,Gigabyte,Aorus,Intel Core i7-10870H,RTX 3070,32,512,SSD,17.3,0,14215.0,22238.0,24393435.0
Refurbished,Gigabyte AORUS 5 KE4-72ES314SO,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3060,16,1000,SSD,15.6,0,25766.0,16840.0,28033500.0
Refurbished,Gigabyte Aorus 15-SA-7ES0250D,Gigabyte,Aorus,Intel Core i7-9750H,GTX 1660,16,512,SSD,15.6,0,10705.0,11659.0,13781460.0
Refurbished,HP 15S-EQ2127NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,256,SSD,15.6,0,9612.0,1539.0,7408500.0
Refurbished,HP 15S-FQ1169NS,HP,15S,Intel Core i5-1035G1,Intel UHD Graphics,8,512,SSD,15.6,0,7233.0,1495.0,6726885.0
Refurbished,HP 15S-FQ4052NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814.0,2657.0,9165585.0
Refurbished,HP 15S-fq2005ns,HP,15S,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564.0,2657.0,6950955.0
Refurbished,HP 15S-fq2095ns,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,5519910.0
New,HP 15S-fq2159ns,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934.0,1495.0,10047510.0
Refurbished,HP 15S-fq4027ns,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814.0,2657.0,7853835.0
Refurbished,HP 250 G8,HP,250,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934.0,1495.0,6479385.0
Refurbished,HP 255 G8,HP,255,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Graphics,8,256,SSD,15.6,0,6868.0,1577.0,6776385.0
Refurbished,HP EliteBook 650 G9,HP,EliteBook,Intel Core i7-1255U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,13289.0,2657.0,27291825.0
Refurbished,HP EliteBook 830 G6,HP,EliteBook,Intel Core i5-8265U,Intel UHD Graphics 620,8,256,SSD,13.3,0,5861.0,1042.0,11977185.0
Refurbished,HP EliteBook 830 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,13.3,0,9564.0,2657.0,27687330.0
Refurbished,HP EliteBook 830 G8,HP,EliteBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,13.3,0,10011.0,2657.0,32067915.0
Refurbished,HP EliteBook 840 G4,HP,EliteBook,Intel Core i7-7500U,Intel HD Graphics 620,8,256,SSD,14.0,0,3639.0,921.0,8877000.0
Refurbished,HP EliteBook 840 G8,HP,EliteBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,0,10011.0,2657.0,27869490.0
Refurbished,HP EliteBook 850 G6,HP,EliteBook,Intel Core i5-8265U,Intel UHD Graphics 620,8,256,SSD,15.6,0,5861.0,1042.0,8580000.0
Refurbished,HP EliteBook 850 G7,HP,EliteBook,Intel Core i5-10210U,Intel UHD Graphics,8,256,SSD,15.6,0,6136.0,1495.0,17721990.0
Refurbished,HP EliteBook 850 G8,HP,EliteBook,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,10011.0,2657.0,31172625.0
Refurbished,HP EliteBook x360 1030 G4,HP,EliteBook,Intel Core i5-8265U,Intel UHD Graphics 620,8,256,SSD,13.3,1,5861.0,1042.0,14289000.0
Refurbished,HP Essential 255 G8,HP,255,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868.0,1970.0,9883500.0
Refurbished,HP OMEN 15-DC0005NS,HP,Omen,Intel Core i7-8750H,GTX 1050,8,1000,HDD,15.6,0,9837.0,5030.0,12947385.0
Refurbished,HP OMEN 15-EN0004NS,HP,Omen,AMD Ryzen 7 4800H,RTX 2060,16,1000,SSD,15.6,0,18279.0,14116.0,14246760.0
Refurbished,HP OMEN 16-C0045NS,HP,Omen,AMD Ryzen 9 5900HX,RTX 3070,16,1000,SSD,16.1,0,22369.0,22238.0,20499435.0
Refurbished,HP OMEN 16-b0045ns,HP,Omen,Intel Core i7-11800H,RTX 3060,16,1000,SSD,16.1,0,20086.0,16840.0,24733500.0
Refurbished,HP OMEN 16-b0046ns,HP,Omen,Intel Core i7-11800H,RTX 3060,32,1000,SSD,16.1,0,20086.0,16840.0,19777560.0
Refurbished,HP OMEN 16-c0013ns,HP,Omen,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,16.1,0,20856.0,9466.0,13683945.0
Refurbished,HP OMEN 17-CB1005NS,HP,Omen,Intel Core i7-10750H,RTX 2080,32,1000,SSD,17.3,0,11662.0,18750.0,21401160.0
Refurbished,HP OMEN 17-ck0014ns,HP,Omen,Intel Core i7-11800H,RTX 3070,32,1000,SSD,17.3,0,20086.0,22238.0,26506260.0
Refurbished,HP Omen 15-EK0004NS,HP,Omen,Intel Core i7-10750H,RTX 2070,16,1000,SSD,15.6,0,11662.0,16101.0,15045360.0
Refurbished,HP Omen 15-EN0002NS,HP,Omen,AMD Ryzen 7 4800H,GTX 1650,16,1000,SSD,15.6,0,18279.0,7878.0,11167860.0
Refurbished,HP Omen 15-en1004ns,HP,Omen,AMD Ryzen 7 5800H,RTX 3070,16,1000,SSD,15.6,0,20856.0,22238.0,19799835.0
Refurbished,HP Omen 15-en1011ns,HP,Omen,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856.0,16840.0,15055260.0
Refurbished,HP Pavilion Gaming 15-EC1012NS,HP,Pavilion,AMD Ryzen 7 4800H,GTX 1650,16,512,SSD,15.6,0,18279.0,7878.0,10255410.0
Refurbished,HP Pavilion Gaming 16-A0008NS,HP,Pavilion,Intel Core i5-10300H,GTX 1050,8,512,SSD,16.1,0,8283.0,5030.0,8998770.0
Refurbished,HP Pavilion Gaming 16-A0010NS,HP,Pavilion,Intel Core i7-10750H,GTX 1650,16,512,SSD,16.1,0,11662.0,7878.0,10578810.0
Refurbished,HP Pavilion Gaming 16-A0029NS,HP,Pavilion,Intel Core i7-10750H,RTX 2060,16,512,SSD,16.1,0,11662.0,14116.0,11747010.0
Refurbished,HP Pavilion Gaming 17-CD1000NS,HP,Pavilion,Intel Core i7-10750H,GTX 1650,8,512,SSD,17.3,0,11662.0,7878.0,10945770.0
Refurbished,HP Pavilion Laptop 14-CE3008NS,HP,Pavilion,Intel Core i5-1035G1,MX130,8,512,SSD,14.0,0,7233.0,1818.0,9331410.0
Refurbished,HP ProBook 430 G7,HP,ProBook,Intel Core i5-10210U,Intel UHD Graphics,8,256,SSD,13.3,0,6136.0,1495.0,12374835.0
Refurbished,HP ProBook 440 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,14.0,0,9564.0,2657.0,22030800.0
